cif,sgnum
7214602,14
7214619,14
7214636,5
7214667,2
7214711,31
7214717,14
7214758,14
7214774,2
7214802,14
7214863,14
7214866,14
7214946,2
7214974,15
7215011,2
7215012,14
7215015,14
7215070,15
7215147,14
7215229,2
7215250,14
7215263,4
7215366,14
7215369,2
7215372,14
7215445,14
7215485,14
7215540,61
7215552,14
7215607,61
7215701,14
7215862,2
7215880,4
7215891,14
7215929,2
7215951,2
7215963,4
7215968,1
7216026,4
7216058,2
7216059,2
7216070,14
7216116,15
7216161,61
7216193,14
7216229,2
7216326,14
7216383,2
7216388,15
7216400,14
7216510,2
7216514,14
7216720,11
7216725,14
7216773,15
7216845,2
7216887,14
7216919,2
7216978,2
7216985,14
7217118,14
7217141,2
7217143,15
7217253,2
7217306,4
7217321,2
7217352,9
7217430,2
7217434,15
7217437,14
7217439,14
7217454,2
7217525,2
7217539,2
7217591,14
7217600,14
7217618,2
7217626,14
7217641,2
7217656,15
7217657,2
7217697,2
7217728,2
7217777,14
7217882,29
7217925,33
7217957,14
7217976,15
7218007,4
7218017,12
7218092,14
7218099,2
7218134,29
7218157,2
7218163,14
7218199,2
7218247,2
7218300,15
7218353,2
7218357,2
7218371,15
7218444,14
7218571,2
7218701,14
7218716,4
7218739,2
7218781,2
7218821,19
7218824,14
7218835,9
7218886,14
7218933,2
7219024,33
7219055,14
7219057,14
7219115,2
7219161,2
7219217,15
7219224,12
7219276,2
7219281,14
7219285,62
7219383,2
7219396,14
7219481,13
7219507,2
7219528,14
7219589,15
7219664,5
7219729,13
7219740,14
7219768,2
7219778,2
7219832,2
7219901,2
7219945,1
7220047,2
7220048,2
7220058,154
7220080,14
7220087,14
7220151,4
7220222,2
7220279,14
7220326,15
7220343,14
7220470,2
7220673,14
7220725,14
7220756,14
7221537,2
7221613,14
7221635,60
7221657,13
7221671,19
7221681,14
7221919,14
7221920,33
7222047,14
7222056,2
7222151,2
7222167,4
7222274,2
7222456,15
7222575,14
7222923,33
7222991,2
7223011,2
7223074,14
7223179,5
7223180,30
7223187,14
7223188,15
7223226,2
7223256,14
7223262,61
7223290,29
7223302,2
7223312,2
7223319,2
7223333,14
7223358,2
7223377,9
7223409,62
7223419,14
7223441,14
7223503,15
7223505,60
7223515,2
7223601,14
7223628,15
7223649,14
7223745,14
7223752,33
7223762,19
7223772,14
7223811,15
7223840,14
7223872,18
7223929,14
7223999,2
7224050,2
7224063,14
7224075,14
7224097,14
7224107,2
7224144,14
7224153,19
7224193,2
7224236,2
7224260,1
7224291,13
7224397,14
7224478,2
7224483,14
7224488,14
7224500,14
7224543,14
7224590,2
7224665,62
7224702,2
7224731,14
7224809,14
7224858,2
7224864,2
7224920,2
7224928,15
7224994,14
7225004,29
7225155,2
7225165,14
7225323,19
7225475,2
7225477,14
7225491,7
7225526,5
7225533,14
7225567,14
7225683,14
7225839,2
7225891,1
7225908,14
7225919,14
7226009,14
7226042,14
7226065,14
7226094,14
7226170,2
7226189,2
7226203,2
7226316,2
7226455,14
7226519,15
7226551,2
7226554,14
7226555,14
7226569,5
7226583,14
7226763,2
7226809,15
7226810,2
7226813,14
7226841,14
7226868,14
7226914,61
7226922,61
7226979,2
7226998,15
7227001,15
7227066,14
7227140,14
7227158,2
7227212,14
7227216,1
7227295,2
7227312,2
7227329,2
7227398,5
7227466,15
7227489,15
7227511,2
7227615,14
7227619,2
7227658,14
8000063,14
8000076,14
8000197,2
8100002,15
8100061,2
8100136,2
8100137,19
8100193,14
8100204,2
8100250,14
8100254,14
8100317,14
8100322,14
8100351,2
8100461,14
8100466,14
8100573,9
8100579,2
8100629,15
8100677,15
8100679,2
8100686,14
8100760,14
8100761,2
8100836,2
8100947,4
8101029,2
8101049,14
8101066,2
8101067,14
8101270,14
8101292,2
8101733,2
8101820,14
8101839,14
8101851,14
8101892,2
8101921,14
8101930,2
8101943,4
8101961,14
8101974,14
8102001,2
8102013,2
8102014,19
8102101,2
8102122,15
8102137,15
8102147,15
8102242,2
8102318,15
8102341,2
8102362,14
8102395,2
8102451,2
8102505,2
8102541,2
8102607,15
8102648,14
8102654,2
8102657,14
8102690,14
8102728,14
8102732,14
8102775,2
8102845,15
8103104,13
8103124,14
8103192,2
8103301,14
9007871,15
1100287,14
1100386,2
1100564,14
1100869,2
1100967,15
1100998,14
1101012,14
1101161,2
1501622,14
1501741,14
1501744,2
1501835,4
1501874,14
1501893,14
1502057,13
1502115,129
1502198,14
1502234,2
1502251,4
1502347,14
1502354,2
1502381,2
1502440,14
1502448,2
1502496,2
1502502,19
1502516,4
1502540,14
1502599,2
1502663,15
1502743,14
1502758,14
1502761,2
1502822,14
1502830,4
1502920,2
1502928,14
1503159,4
1503212,14
1503248,14
1503339,2
1503487,2
1503610,14
1503923,2
1504393,2
1504669,14
1504691,14
1504768,14
1505010,14
1505295,4
1505369,14
1505535,14
1505687,14
1505948,4
1506031,14
1506159,14
1506331,14
1506583,14
1506720,5
1506765,2
1506807,15
1507014,2
1507303,2
1507578,2
1507779,4
1507789,14
1507833,2
1507842,14
1507935,2
1508128,2
1508404,14
1508583,61
1508605,14
1508755,5
1508812,14
1508951,2
1511837,14
1511915,2
1512198,14
1512218,2
1512239,14
1512384,2
1512845,14
1512859,2
1512907,2
1512918,14
1512926,7
1512936,2
1512985,14
1513026,14
1513059,2
1513086,14
1513349,2
1513396,14
1513439,14
1513572,14
1513609,14
1513677,14
1513773,14
1513783,2
1513886,12
1514253,15
1514283,14
1514368,14
1514581,1
1514679,5
1514715,1
1514725,2
1514809,15
1515179,14
1515240,2
1515295,14
1515339,7
1515358,14
1515364,14
1515444,14
1515546,4
1515769,2
1515823,14
1515874,14
1516014,19
1516148,4
1516238,14
1516289,225
1516300,225
1516481,14
1516484,2
1516563,14
1516701,2
1516736,1
1516840,14
1516880,2
1516939,2
1517006,14
1517314,14
1517332,2
1517378,19
1517539,14
1517548,14
1517550,14
1517646,2
1517753,2
1517800,14
1517894,2
1518105,14
1518191,4
1518225,14
1518235,5
1518391,14
1518613,14
1518714,14
1518775,19
1518792,14
1519149,2
1519200,14
1519226,14
1519239,14
1519267,14
1519289,15
1519295,14
1519475,14
1519680,15
1519843,14
1519844,14
1519960,9
1520029,14
1520090,14
1520464,15
1520484,14
1520614,14
1520673,19
1521286,2
1528567,14
1529061,2
1529198,14
1529324,2
1529383,14
1529448,2
1529887,14
1530696,5
1531899,12
1532114,13
1532481,14
1534116,14
1537032,14
1540192,14
1540423,2
1540441,14
1540444,14
1540446,14
1540498,14
1540555,2
1540717,2
1542311,4
1542410,4
1542430,14
1542433,4
1542434,14
1542641,14
1542674,2
1542759,14
1542913,14
1542968,2
1543075,15
1543333,14
1543351,14
1543399,14
1543465,14
1543538,14
1543575,14
1543628,2
1543821,14
1543891,14
1543995,2
1544094,14
1544098,14
1544105,14
1544113,14
1544155,14
1544220,2
1544301,14
1544530,15
1545028,14
1545259,176
1545267,14
2000087,2
2000242,11
2000444,14
2001154,15
2001319,14
2001369,1
2001540,1
2003024,14
2003184,19
2003221,14
2003348,19
2003450,19
2003501,14
2003617,2
2003683,2
2003740,14
2004000,14
2004193,4
2004258,2
2004360,2
2004385,14
2004390,11
2004410,14
2004485,4
2004517,14
2004553,15
2004580,4
2004656,2
2004803,14
2004851,2
2004936,14
2005002,2
2005104,14
2005179,14
2005347,2
2005387,2
2005391,2
2005657,14
2005669,14
2005875,15
2005886,14
2006010,2
2006293,14
2006474,14
2006512,14
2006943,14
2006960,9
2006962,14
2006982,5
2007118,4
2007193,14
2007211,15
2007392,1
2007653,19
2007702,14
2007780,14
2007828,19
2008274,14
2008492,2
2008498,14
2008537,14
2008597,14
2008911,2
2008957,2
2008970,2
2009024,2
2009111,9
2009130,7
2009265,2
2009309,4
2009585,14
2009628,14
2009750,4
2009830,14
2009832,14
2009834,14
2009918,14
2010197,14
2010291,14
2010710,1
2010816,2
2010822,2
2011034,14
2011068,14
2011235,14
2011272,14
2011342,14
2011370,14
2011556,14
2011646,14
2011655,14
2011702,14
2011734,2
2011786,2
2011971,14
2012134,14
2012145,14
2012286,14
2012330,14
2012347,14
2012395,9
2012475,15
2012655,2
2012698,2
2012777,14
2012985,14
2013009,14
2013066,14
2013143,15
2013249,15
2013299,4
2013307,14
2013335,14
2013404,14
2013722,11
2013772,2
2013784,14
2013808,14
2013869,2
2013978,14
2014079,19
2014322,15
2014455,2
2014511,2
2014537,2
2014698,14
2014797,2
2014891,14
2014924,14
2015082,2
2015140,9
2015171,2
2015252,4
2015258,14
2015279,14
2015291,2
2015368,14
2015435,15
2015699,2
2015851,2
2015871,14
2015874,14
2015999,14
2016182,14
2016308,14
2016456,2
2016566,14
2016608,14
2016633,2
2016648,14
2016651,14
2016721,2
2016727,14
2016972,15
2017078,19
2017152,15
2017182,14
2017277,2
2017327,14
2017337,14
2017349,14
2017376,14
2017514,2
2017559,14
2017585,14
2017631,2
2017656,14
2017707,14
2017711,2
2017808,14
2017874,2
2018095,2
2018098,14
2018242,4
2018278,13
2018310,14
2018317,15
2018343,14
2018682,33
2018899,14
2019007,14
2019026,2
2019044,14
2019060,14
2019061,14
2019145,14
2019358,61
2019367,14
2019743,19
2019767,14
2019813,15
2020020,2
2020070,2
2020131,19
2020307,2
2020428,15
2020581,14
2100048,19
2100129,2
2100142,14
2100147,4
2100173,14
2100263,14
2100282,62
2100370,2
2100423,4
2100529,14
2101076,18
2101273,14
2101501,18
2101566,14
2101883,14
2101961,14
2101989,14
2102043,1
2102542,2
2102613,14
2102775,2
2102873,2
2102971,19
2103103,14
2103150,11
2103225,14
2103327,15
2103466,14
2103663,14
2103678,29
2103808,2
2103909,14
2103913,14
2103932,14
2104088,2
2104114,1
2104353,33
2104502,15
2104587,2
2104597,15
2104704,2
2104842,9
2104881,163
2104887,163
2104904,14
2104933,4
2104955,14
2104959,14
2104993,62
2104994,12
2105190,11
2105195,14
2105223,14
2105256,2
2105299,4
2105323,19
2105542,2
2105599,14
2105722,14
2105728,15
2105752,14
2105836,61
2105838,61
2105844,19
2105880,19
2105882,19
2105927,19
2106352,9
2107536,14
2107607,14
2107621,14
2107642,14
2107691,15
2107709,14
2107871,14
2107880,2
2107908,15
2107915,2
2200036,14
2200101,14
2200125,2
2200148,61
2200196,2
2200262,14
2200386,2
2200528,2
2200544,14
2200607,14
2200611,14
2200724,14
2200822,14
2200965,14
2201024,61
2201145,2
2201165,14
2201494,14
2201530,14
2201673,2
2201696,61
2202093,12
2202125,14
2202128,14
2202321,2
2202511,14
2202585,15
2202630,2
2202772,2
2202815,2
2202851,4
2202887,14
2203291,14
2203451,2
2203610,14
2203613,14
2203630,4
2203636,2
2203790,14
2204008,2
2204031,14
2204355,2
2204689,11
2204695,14
2204710,14
2204811,15
2204864,14
2204932,4
2205017,2
2205024,15
2205025,2
2205311,14
2205703,2
2205854,2
2205922,2
2205939,14
2205990,14
2206131,14
2206330,14
2206422,2
2206537,14
2206539,2
2206582,4
2206644,9
2206775,2
2206787,14
2206789,14
2206801,2
2206838,14
2206936,14
2206945,14
2207091,14
2207105,2
2207286,2
2207337,14
2207511,2
2207553,14
2207698,14
2207710,2
2207765,14
2207885,14
2207929,2
2207946,2
2207955,14
2208008,4
2208038,14
2208087,14
2208273,15
2208516,2
2208560,2
2208573,14
2208608,62
2208775,14
2208786,15
2208837,14
2208872,14
2208890,4
2208917,15
2208993,14
2209118,61
2209158,12
2209166,14
2209205,14
2209236,14
2209256,14
2209486,14
2209596,14
2209630,14
2209748,61
2209794,2
2209841,14
2209926,2
2209957,4
2210123,19
2210169,14
2210213,14
2210417,2
2210418,2
2210547,2
2210555,2
2210712,2
2210870,2
2210932,14
2211081,14
2211118,14
2211123,15
2211132,14
2211173,14
2211273,14
2211431,2
2211582,14
2211585,14
2211609,2
2211779,14
2212005,14
2212123,14
2212274,14
2212388,14
2212391,2
2212417,15
2212420,14
2212434,14
2212446,14
2212537,15
2212564,14
2212581,2
2212594,15
2212638,14
2212680,14
2212812,14
2212975,2
2213094,14
2213117,14
2213350,14
2213392,14
2213559,2
2213619,14
2213713,14
2214018,2
2214050,14
2214086,2
2214167,14
2214313,14
2214418,14
2214442,19
2214829,14
2214995,2
2215032,14
2215307,14
2215349,15
2215414,2
2215466,2
2215530,15
2215575,2
2215587,14
2215648,2
2215712,15
2215812,2
2215858,14
2215995,61
2216203,14
2216236,14
2216413,4
2216481,14
2216549,2
2216779,4
2216795,14
2216797,19
2216934,14
2217192,14
2217200,14
2217217,5
2217236,4
2217252,2
2217288,2
2217455,14
2217523,2
2217548,14
2217722,14
2217793,4
2217835,14
2217934,2
2218149,2
2218224,15
2218235,14
2218354,2
2218383,14
2218598,2
2218621,14
2218625,2
2218723,2
2218777,2
2218816,14
2218936,14
2218946,14
2219036,14
2219050,2
2219060,14
2219091,19
2219114,2
2219116,14
2219209,2
2219287,15
2219350,2
2219353,2
2219442,2
2219489,14
2219498,14
2219517,14
2219551,14
2219562,2
2219594,14
2219643,14
2219775,14
2219776,2
2220035,2
2220038,2
2220161,14
2220561,14
2220675,15
2220754,14
2220787,15
2220805,14
2220871,14
2220963,14
2220968,14
2221066,14
2221077,14
2221220,14
2221259,2
2221285,14
2221287,14
2221308,61
2221369,2
2221442,2
2221480,14
2221579,14
2221730,14
2221763,2
2221776,14
2221858,43
2221959,33
2221966,14
2221980,61
2222028,2
2222031,14
2222164,14
2222195,14
2222306,33
2222316,29
2222352,14
2222452,14
2222454,2
2222668,4
2222676,14
2222807,14
2222851,15
2222948,2
2223005,2
2223021,14
2223180,15
2223184,61
2223201,62
2223211,4
2223229,14
2223338,19
2223381,14
2223417,2
2223454,14
2223471,2
2223487,14
2223497,14
2223542,15
2223575,2
2223582,14
2223585,61
2223626,14
2223642,14
2223683,5
2223710,14
2223755,15
2223760,4
2223811,2
2223930,15
2223949,2
2224027,15
2224062,2
2224098,2
2224174,14
2224205,14
2224221,2
2224228,14
2224289,2
2224302,15
2224356,14
2224361,2
2224376,61
2224379,14
2224396,14
2224418,14
2224430,4
2224498,14
2224559,14
2224585,33
2224596,14
2224673,2
2224693,14
2224743,14
2224784,61
2224793,14
2224813,14
2224855,2
2224880,14
2224950,19
2224981,2
2224984,4
2224993,14
2225080,2
2225090,14
2225106,11
2225117,19
2225143,15
2225206,62
2225213,14
2225220,14
2225221,14
2225228,2
2225254,14
2225277,14
2225293,2
2225343,2
2225347,14
2225357,14
2225364,14
2225368,2
2225420,14
2225421,15
2225426,12
2225429,14
2225468,19
2225477,15
2225580,14
2225593,14
2225613,2
2225620,14
2225623,14
2225647,14
2225650,62
2225737,14
2225744,61
2225838,14
2225893,14
2225911,61
2226007,2
2226058,61
2226073,18
2226096,14
2226105,19
2226163,14
2226233,2
2226341,14
2226344,14
2226376,19
2226379,2
2226387,14
2226398,4
2226429,14
2226582,14
2226605,14
2226658,2
2226675,2
2226682,14
2226685,14
2226687,14
2226722,33
2226813,2
2226814,14
2226840,19
2226851,2
2226895,61
2226947,14
2227037,14
2227103,29
2227241,2
2227251,2
2227368,14
2227413,14
2227438,2
2227552,2
2227594,14
2227600,2
2227697,2
2227769,2
2227921,19
2228007,15
2228036,14
2228183,15
2228332,14
2228390,14
2228409,14
2228427,14
2228611,14
2228625,14
2228696,14
2228710,4
2228731,14
2228787,2
2228816,14
2228881,2
2228892,14
2228937,14
2229063,2
2229121,14
2229212,2
2229215,2
2229298,14
2229299,15
2229345,2
2229362,2
2229813,14
2229911,14
2230130,14
2230271,4
2230274,5
2230449,14
2230492,14
2230537,2
2230541,15
2230570,14
2230615,15
2230872,19
2230913,2
2230960,4
2231000,14
2231018,14
2231074,19
2231139,2
2231161,14
2231179,4
2231346,2
2231559,14
2231636,14
2231727,14
2231908,2
2231945,14
2232006,2
2232014,14
2232051,14
2232052,14
2232079,14
2232330,14
2232503,2
2232509,14
2232615,2
2232628,19
2232634,14
2232844,61
2232857,4
2232954,4
2233095,14
2233275,14
2233442,4
2233448,15
2233469,2
2233482,2
2233551,14
2233617,11
2233682,15
2233791,14
2233795,2
2233797,2
2233809,14
2233894,2
2233911,14
2233928,14
2233961,15
2234033,14
2234119,14
2234239,14
2234327,2
2234344,2
2234528,14
2234603,61
2234615,61
2234774,2
2234871,14
2234941,2
2234947,2
2235040,14
2235202,14
2235293,14
2235332,14
2235364,15
2235433,2
2235449,14
2235461,14
2235481,14
2235490,14
2235532,14
2235680,14
2235778,2
2235779,14
2235886,14
2235925,2
2235955,2
2236105,4
2236192,4
2236220,2
2236266,14
2236402,19
2236506,14
2236619,14
2236623,14
2236825,14
2236831,4
2236862,14
2236939,15
2236953,14
2237012,14
2237334,14
2237403,29
2237431,14
2237440,2
2237624,19
2237645,2
2237646,2
2237647,2
2237846,15
2237850,14
2237963,14
2238005,14
2238134,2
2238195,14
2238226,2
2238235,2
2238244,2
2238288,14
2238321,14
2238492,14
2238579,2
2238618,14
2238765,14
2238792,19
2238862,14
2238898,14
2239049,14
2239060,14
2239074,14
2239082,15
2239102,14
2239246,2
2239318,14
2239335,14
2239341,19
2239361,2
2239444,2
2239533,2
2239613,14
2239614,2
2239706,14
2239811,4
2239859,2
2239888,2
2240007,2
2240095,14
2240105,14
2240109,4
2240181,19
2240379,14
2240635,2
2240762,19
2240998,2
2241104,2
2241155,14
2241161,14
2241229,14
2241285,14
2241325,14
2241364,4
2241384,2
2241478,2
2241513,2
2241543,14
2241556,14
2241736,14
2241764,14
2241903,14
2241915,14
2241950,14
2241958,2
2300053,148
2300184,14
2300187,60
2300309,14
2300315,2
2300350,2
2300395,15
2300398,14
2300402,14
2300595,148
2310141,19
3500017,2
4000069,14
4000194,2
4000269,14
4000354,14
4000442,2
4000596,2
4000611,4
4000708,14
4000952,2
4001038,2
4001787,221
4002135,14
4002671,173
4002695,2
4020061,19
4020067,2
4020101,14
4020223,14
4020406,14
4020504,15
4020513,2
4020582,14
4020699,15
4020736,14
4020913,2
4021072,19
4021109,14
4021267,2
4021336,19
4021365,14
4021395,14
4021520,14
4021717,14
4022146,2
4022261,2
4022285,2
4022384,14
4022483,9
4022717,2
4022729,1
4022746,4
4022785,2
4022799,14
4022889,14
4022998,14
4023029,14
4023053,14
4023059,4
4023063,14
4023266,14
4023328,14
4023405,14
4023551,2
4023659,14
4023867,2
4023924,4
4023948,2
4024158,14
4024366,2
4024382,14
4024530,5
4024541,14
4024614,19
4024622,14
